#{"t_start": 1665679768.3455212, "env_id": "CustomMyoChallengeDieReorientP1-v0"}
r,l,t2-210.825237,83,5.627622.5-12.835845,38,6.0648.8390.811612,34,38.772-26.842.877263,35,39.123140.2-40.147827,37,39.5-32.978103,44,71.4021
-4.323059,38,71.859388
25.418034,38,72.337205
32.903972,35,72.740297
53.181436,34,105.768513
22.111134,36,106.242828
43.1639.271718,36,107.23120.5346.253972,35,140.30--15.30.029197,55,138.73864-416.689061,150,174.039567
26.29196,39,174.515744
18.277296,38,174.96285
7.519177,38,207.896379
5.82087,40,208.41203
-45.849787,54,209.097011
49.636066,40,241.924876
32.873611,34,242.346016
49.653501,41,242.829167
23.879388,47,272.290099
-7.896435,39,272.70977
31.382077,46,273.157651
25.465876,37,302.721937
-46.418443,37,303.184793
-122.930551,49,303.782619
-56.529552,38,340.189305
4.394255,38,340.66617
-206.438183,60,341.378123
37.200731,33,371.781712
15.877251,32,372.17412
-49.573296,34,372.592493
13.777311,41,373.105402
-21.944331,39,404.052653
31.389735,38,404.454062
-5.800073,39,404.873655
38.332627,37,436.677431
21.568392,44,437.210171
-25.154294,36,437.655685--11.306384,36,467.564391
12.860566,40,468.084442
43.430585,41,468.587193
3-45.884995,78,502.6160-15931.54116,34,503.007492-28.365254,62,504.91478234.608972,37,505.346171
21.027765,41,534.517185
-240.345546,80,533.8036844744.855542,38,564.72691430-3.571033,38,565.193332-7-24.943457,55,5-196.184-4440.289474,37,596.23.51345-21.405803,36,596-8-18.51431.37463,38,597.26.20.7424.717857,37,597.29.57.1--110.563225,44,6-41.-45.53663.731093,49,6237.-47.871769,133,632.671223
59.901512,54,633.163518
-14.9157-106.410188,108,6336.344341,17.028503,37,66-10.72075346.908329,38,66525.82585746.010281,38,6-186.664489-8.589007,64,698.439559
23.116954,40,6986.26352,642.415606,35,68.245498,36-105.844484,9.694641,35,731-79.943142,62,730.69947
18.60546,39,731.116491
-12.710592,38,760.209679
16.806278,38,760.640383
11.213674,39,761.072897
-124.553101,56,792.375146
20.974691,41,798.574221
48.215196,37,799.018223
-30.776192,38,830.722757
44.762639,35,831.134973
54.611365,36,831.560655444.676065,37,862.117502330.501194,37,-67.724717,93,864.426493
52.720521,38,864.840863
42.270096,37,894.513536
19.890208,37,894.935286
65.761347,34,14.838141,3929.638095,38-3.290782,39,-19.163045,30.156185,40,9238.429404,-11.252979,38,931.319976,319.014614,51,962.352705,444.33362,37,96-18.039494-9.620001,44,96518.91756433.982648,41,99425.719976-22.175267,37,9960.-162.242887,59,993.2018.92433.398154,47,1024.245.005426.653678,39,1024.6-15.86835.804084,36,1025.141.67-55.1925.303598,53,1038.64022.24-133.156281,69,1060.164962
37.0343,36,1060.5490.84-45.673326,89,1090.731488
23.772077,38,1091.095909
42.065067,36,1122.898073
35.97616,35,1129.513254
26.130441,40,1129.968872
69.525366,37,1130.405964
-191.992154,78,1162.27176
34.714301,45,1162.841362
31.44373,41,1193.1051
-31.100911,42,1193.644946
45.883997,37,1194.083989
-241.834329,72,1224.800943
27.627688,40,1225.2335
-25.639399,38,1255.743606
18.216706,43,1256.308533
-147.914422,60,1257.029563
-228.983169,117,1289.187901
-29.033017,121,1290.502064
15.263433,41,1296.88174
-24.508609,38,1297.362954
33.217961,49,1326.180566
26.795338,37,1326.572473
56.872253,36,1326.940087
-34.253751,39,1327.350306
67.269407,42,1356.774782
44.61279,41,1357.266379
0.02303,39,1357.740083
31.69644,38,1389.05676
28.94423,39,1389.52719
66.271832,39,1390.016052
-79.205148,43,1420.803844
41.663654,38,1421.260194
-70.629458,45,1421.803111
-48.272956,53,1454.971589
-37.611343,84,1455.884774
67.62394,41,1486.498291
-9.033243,39,1486.965804
-17.707152,38,1487.417022
-77.169063,39,1517.743744
-185.379873,69,1518.533821
43.536231,42,1519.012944
49.492548,44,1550.553265
41.384841,38,1550.973473
29.968383,40,1551.424554
24.468343,42,1579.627524
44.453091,37,1580.077384
31.789235,39,1580.552384
18.20628,43,1616.878326
-18.306316,39,1617.375743
47.41502,40,1617.842841
-15.980751,41,1649.25984
26.296416,55,1649.938514
-75.342835,41,1650.438943
17.43676,37,1680.629396
55.41116,40,1681.046505
-69.3069,37,1681.419062
62.532913,37,1711.014906
55.688083,40,1711.50209
46.29107,40,1711.987998
20.326332,38,1712.44251
40.109689,37,1742.544688
3.610826,38,1742.986345
26.619106,42,1752.011662
-40.8076,38,1784.34264
59.244084,37,1784.786027
-116.119826,67,1785.593937
7.534883,40,1814.996833
66.121511,40,1815.497898
53.394518,38,1815.98438
46.442316,37,1847.095701
-44.808625,44,1847.584712
42.520439,37,1848.017821
31.057878,40,1878.191212
60.527917,40,1878.68954
43.101932,46,1879.26282
3.987508,40,1908.889847
79.168318,39,1909.405134
9.35395,86,1910.700027
65.539272,77,1911.575418
21.867326,44,1919.059205
54.701881,44,1948.889067
15.28395,37,1949.345797
-91.749755,72,1980.796688
65.36578,40,1981.287321
71.29556,39,1981.744503
-4.356087,43,1982.247326
-7.951786,45,2011.811532
37.259535,49,2012.32026
9.461106,36,2012.680228
53.527285,42,2042.528125
12.667399,32,2042.932416
63.790767,37,2043.386367
-10.734172,79,2075.248458
2.474774,37,2084.733899
38.144244,38,2116.233627
29.429758,39,2116.727448
53.041509,50,2117.31681
21.878733,35,2145.606551
68.94481,40,2146.072859
43.788323,43,2146.539566
-45.115538,37,2146.951661
1.261643,38,2177.912501
46.22264,38,2178.376247
39.105748,40,2178.876638
-3.740904,41,2209.872633
60.030759,42,2210.3592
14.17165,45,2210.90814
33.904147,45,2243.065386
0.234182,38,2251.180593
61.928609,40,2251.597571
-41.533842,41,2280.556039
27.446381,46,2281.112907
79.695413,43,2281.613732
7.055203,42,2313.586597
-31.448904,38,2314.027012
67.370075,41,2314.517927
84.408648,41,2344.917278
25.608762,35,2345.319087
-27.644121,46,2345.85305
63.663213,39,2375.079731
24.063894,41,2375.558277
69.046634,37,2375.951255
61.152089,37,2376.362778
54.807687,50,2415.300177
37.684624,43,2415.862114
-31.261819,41,2416.348485
47.594834,40,2447.912867
-47.671404,39,2448.365783
74.241203,46,2448.908763
57.129261,35,2479.902134
87.405493,40,2480.358252
63.322041,42,2480.839534
53.11988,41,2509.426497
43.711784,42,2509.927034
36.934243,42,2510.441216
78.257898,40,2540.801507
3.457975,42,2541.290077
26.752393,45,2541.823491
77.698596,97,2572.788595
75.787442,101,2573.894374
75.37635,65,2574.580829
5.380812,49,2585.230122
-8.559098,48,2585.805209
-96.338841,48,2613.196568
44.645047,43,2613.661076
27.114739,44,2614.136448
-11.357556,39,2643.747639
60.790892,41,2644.253201
-55.68559,42,2644.758662
51.863863,41,2645.244237
36.930617,47,2675.280555
-27.806837,41,2675.759258
7.025115,41,2706.631562
-30.731517,50,2707.274245
-5.358877,47,2707.807536
23.467082,35,2746.839242
62.749562,46,2747.418437
82.222327,44,2747.951955
56.837076,57,2778.605567
-8.783221,40,2779.130836
3.747554,41,2779.62513
-53.959254,44,2810.168123
72.417579,40,2810.667357
-63.851647,45,2811.243466
-0.611724,38,2839.403661
78.705879,40,2839.864123
29.244281,35,2840.253274
60.23714,45,2868.774013
32.237693,37,2869.255744
-33.043021,41,2869.784712
-121.784849,52,2909.479138
-53.166746,37,2909.966131
-73.213003,50,2910.584461
38.375892,46,2940.052949
-93.110004,40,2940.488803
-27.580006,41,2940.911534
16.47351,42,2969.478485
43.465801,46,2970.048954
-30.053335,45,2970.584318
11.471381,37,3001.877545
-52.12995,39,3002.361448
-22.897808,43,3002.890565
2.124167,34,3003.30961
47.236809,43,3034.629917
71.690516,50,3035.226323
87.443036,41,3073.194905
79.038368,43,3073.711618
43.175978,51,3074.285031
67.722213,46,3105.368089
52.220416,45,3105.89392
34.66024,42,3106.391092
54.260023,39,3136.553346
-67.599925,62,3137.276135
-20.353741,43,3137.795309
-61.096452,34,3167.598236
53.991465,42,3168.05001
35.087881,40,3168.490582
50.203341,50,3196.653332
-100.593787,37,3197.109892
-60.391191,70,3198.044685
-65.471881,150,3199.60707
1.900998,58,3211.638539
36.6984,41,3241.092131
42.104205,38,3241.553157
53.111666,36,3241.981635
76.320884,43,3271.579386
35.220262,41,3272.0392
36.92981,42,3272.515897
94.79666,42,3300.331295
80.185257,42,3300.793863
70.764892,38,3301.200418
83.466687,40,3330.936515
-13.212441,42,3331.44849
